announced_date	battery	camera	current_status	dimensions	display_inches	image	is_Touch	memory	os	phone_model	processor	ram	resolution	url	weight
17-Dec-08			Released	 4.61 x 2.35 x 0.58 inches	 2.8 inches	http://i-cdn.phonearena.com/images/phones/11864-specs/GIGABYTE-GSmart-MW702.jpg	" Yes Camera Camera: 3 megapixels Features: Digital zoom, Self-timer, Autofocus Shooting Modes: Macro mode, Burst mode, Effects Camcorder: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 520 MHz, Marvell PXA270 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 128 MB RAM / 256 MB ROM Storage expansion: microSD Battery Talk time: 4.00 hours the average is 14 h (828 min) Stand-by time: 6.2 days (150 hours) the average is 17 days (417 h)"		 Windows Mobile Professional (6.1)	GIGABYTE GSmart MW702			 240 x 320 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-MW702_id3325	130 g
17-Dec-08			Released	 4.61 x 2.35 x 0.58 inches	 2.8 inches	http://i-cdn.phonearena.com/images/phones/15416-specs/GIGABYTE-GSmart-MS802.jpg	" Yes Camera Camera: 3 megapixels Features: Digital zoom, Self-timer, Autofocus Shooting Modes: Macro mode, Burst mode, Effects, Camcorder: Yes Features: Video calling Front-facing camera: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 520 MHz, Marvell PXA270 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 128 MB RAM / 256 MB ROM Storage expansion: microSD Battery Talk time: 4.00 hours the average is 15 h (872 min) Stand-by time: 6.2 days (150 hours) the average is 18 days (421 h)"		 Windows Mobile Professional (6.1)	GIGABYTE GSmart MS802			 240 x 320 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-MS802_id3327	130 g
11-Feb-08			Released		 2.8 inches	http://i-cdn.phonearena.com/images/phones/12563-specs/GIGABYTE-GSmart-MS820.jpg	" Yes Camera Camera: 5 megapixels Features: Digital zoom, CMOS image sensor, Autofocus, Face detection Camcorder: Yes Features: Video calling Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 520 MHz, Marvell PXA270 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 128 MB RAM / 256 MB ROM"			GIGABYTE GSmart MS820			 480 x 640 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-MS820_id2632	
16-Feb-09			Released	 4.17 x 2.05 x 0.45 inches	 3.1 inches	http://i-cdn.phonearena.com/images/phones/18241-specs/GIGABYTE-GSmart-S1200.jpg	" Yes Camera Camera: 3 megapixels Features: Digital zoom, Autofocus Shooting Modes: Camcorder: Yes Features: Video calling Front-facing camera: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 528 MHz System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 288 MB RAM / 512 MB ROM Storage expansion: microSD, microSDHC Battery Talk time: 4.00 hours the average is 14 h (828 min) Stand-by time: 6.2 days (150 hours) the average is 17 days (417 h)"		 Windows Mobile Professional (6.5)	GIGABYTE GSmart S1200			 480 x 800 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-S1200_id3525	102 g
12-Apr-10		3 megapixels		 4.35 x 2.17 x 0.52 inches	 3.2 inches	http://i-cdn.phonearena.com/images/phones/20718-specs/GIGABYTE-GSmart-S1205.jpg			 Windows Mobile Professional (6.5)	GIGABYTE GSmart S1205	" Single core, 416 MHz, MT6516 System "		 240 x 400 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-S1205_id4557	114 g
19-Apr-10				 4.57 x 2.24 x 0.49 inches		http://i-cdn.phonearena.com/images/phones/20817-specs/GIGABYTE-G1305.jpg			 Android (1.6)	GIGABYTE G1305				http://www.phonearena.com/phones/GIGABYTE-G1305_id4581	118 g
27-Apr-11				 4.47 x 2.36 x 0.52 inches		http://i-cdn.phonearena.com/images/phones/29347-specs/GIGABYTE-GSmart-G1317D.jpg			 Android (2.2)	GIGABYTE GSmart G1317D				http://www.phonearena.com/phones/GIGABYTE-GSmart-G1317D_id5459	116 g
29-Aug-11				 4.72 x 2.46 x 0.55 inches	 3.5 inches	http://i-cdn.phonearena.com/images/phones/30800-specs/GIGABYTE-G1345.jpg			 Android (2.3)	GIGABYTE G1345			 320 x 480 pixels	http://www.phonearena.com/phones/GIGABYTE-G1345_id6126	123 g
17-Feb-12				 5.11 x 2.75 x 0.45 inches	 4.3 inches	http://i-cdn.phonearena.com/images/phones/35012-specs/GIGABYTE-GSmart-G1355.jpg			 Android (2.3)	GIGABYTE GSmart G1355				http://www.phonearena.com/phones/GIGABYTE-GSmart-G1355_id6937	168 g
7-Mar-12						http://i-cdn.phonearena.com/images/phones/35289-specs/GIGABYTE-GSmart-M3447.jpg				GIGABYTE GSmart M3447				http://www.phonearena.com/phones/GIGABYTE-GSmart-M3447_id7005	
27-Jun-12				 4.76 x 2.46 x 0.49 inches		http://i-cdn.phonearena.com/images/phones/36893-specs/GIGABYTE-G1342.jpg			 Android (4.0)	GIGABYTE G1342				http://www.phonearena.com/phones/GIGABYTE-G1342_id7232	127 g
25-Feb-13		5 megapixels		 4.88 x 2.50 x 0.46 inches	 4.0 inches	http://i-cdn.phonearena.com/images/phones/42404-specs/GIGABYTE-GSmart-Tuku-T2.jpg	 Multi-touch		 Android (4.0)	GIGABYTE GSmart Tuku T2			 480 x 800 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-Tuku-T2_id8052	125 g
10-Apr-13				 4.89 x 2.51 x 0.41 inches		http://i-cdn.phonearena.com/images/phones/40584-specs/GIGABYTE-GSmart-Rio-R1.jpg			 Android (4.0)	GIGABYTE GSmart Rio R1				http://www.phonearena.com/phones/GIGABYTE-GSmart-Rio-R1_id7807	130 g
10-Apr-13				 5.35 x 2.64 x 0.38 inches		http://i-cdn.phonearena.com/images/phones/40586-specs/GIGABYTE-GSmart-Maya-M1.jpg			 Android (4.1)	GIGABYTE GSmart Maya M1				http://www.phonearena.com/phones/GIGABYTE-GSmart-Maya-M1_id7808	150 g
8-Aug-13				 5.35 x 2.64 x 0.49 inches		http://i-cdn.phonearena.com/images/phones/42398-specs/GIGABYTE-GSmart-Aku-A1.jpg			 Android (4.2)	GIGABYTE GSmart Aku A1				http://www.phonearena.com/phones/GIGABYTE-GSmart-Aku-A1_id8050	148 g
14-Oct-07				 4.29 x 2.10 x 0.94 inches	 2.4 inches	http://i-cdn.phonearena.com/images/phones/10152-specs/GIGABYTE-GSmart-g-Smart.jpg	" Yes Camera Camera: 2 megapixels Features: Digital zoom Camcorder: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 416 MHz, Intel PXA272 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 64 MB RAM / 64 MB ROM Storage expansion: miniSD Battery Talk time: 3.00 hours the average is 14 h (828 min) Stand-by time: 4.6 days (110 hours) the average is 17 days (417 h)"		 Windows Mobile Professional (5.0)	GIGABYTE GSmart g-Smart			 240 x 320 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-g-Smart_id2771	153 g
14-Oct-07				 4.19 x 2.09 x 0.77 inches	 2.4 inches	http://i-cdn.phonearena.com/images/phones/10135-specs/GIGABYTE-GSmart-i.jpg	" Yes Camera Camera: 2 megapixels Features: Digital zoom Camcorder: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 416 MHz, Intel PXA272 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 64 MB RAM / 64 MB ROM Storage expansion: miniSD Battery Talk time: 3.50 hours the average is 14 h (828 min) Stand-by time: 5.2 days (125 hours) the average is 17 days (417 h)"		 Windows Mobile Professional (5.0)	GIGABYTE GSmart i			 240 x 320 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-i_id2770	130 g
14-Oct-07				 4.19 x 2.09 x 0.77 inches		http://i-cdn.phonearena.com/images/phones/10117-specs/GIGABYTE-GSmart-i128.jpg			 Windows Mobile Professional (5.0)	GIGABYTE GSmart i128				http://www.phonearena.com/phones/GIGABYTE-GSmart-i128_id2769	130 g
14-Oct-07				 4.19 x 2.09 x 0.77 inches	 2.4 inches	http://i-cdn.phonearena.com/images/phones/10112-specs/GIGABYTE-GSmart-i120.jpg	" Yes Camera Camera: 2 megapixels Features: Digital zoom Camcorder: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 416 MHz, Intel PXA272 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 64 MB RAM / 256 MB ROM Storage expansion: miniSD Battery Talk time: 3.50 hours the average is 14 h (828 min) Stand-by time: 5.2 days (125 hours) the average is 17 days (417 h)"		 Windows Mobile Professional (5.0)	GIGABYTE GSmart i120			 240 x 320 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-i120_id2763	130 g
17-Oct-07			Released	 4.33 x 2.18 x 0.72 inches	 2.6 inches	http://i-cdn.phonearena.com/images/phones/9946-specs/GIGABYTE-GSmart-t600.jpg	" Yes Camera Camera: 2 megapixels Flash: LED Features: Autofocus Camcorder: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 520 MHz, Marvell PXA270 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 64 MB RAM / 256 MB ROM Storage expansion: microSD Battery Talk time: 4.00 hours the average is 14 h (828 min) Stand-by time: 6.2 days (150 hours) the average is 17 days (417 h)"		 Windows Mobile Professional (6.0)	GIGABYTE GSmart t600			 480 x 640 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-t600_id2283	140 g
14-Nov-07				 4.03 x 2.02 x 0.74 inches		http://i-cdn.phonearena.com/images/phones/10105-specs/GIGABYTE-GSmart-i300.jpg			 Windows Mobile Professional (5.0)	GIGABYTE GSmart i300				http://www.phonearena.com/phones/GIGABYTE-GSmart-i300_id2762	116 g
15-Feb-08			Released	 4.35 x 2.18 x 0.72 inches	 2.6 inches	http://i-cdn.phonearena.com/images/phones/9947-specs/GIGABYTE-GSmart-MW998.jpg	" Yes Camera Camera: 2 megapixels Flash: LED Features: Digital zoom, Autofocus Shooting Modes: Macro mode Camcorder: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 520 MHz, Marvell PXA270 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 64 MB RAM / 256 MB ROM Storage expansion: microSD Battery Talk time: 4.00 hours the average is 14 h (828 min) Stand-by time: 6.2 days (150 hours) the average is 17 days (417 h)"		 Windows Mobile Professional (6.0)	GIGABYTE GSmart MW998			 480 x 640 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-MW998_id2637	140 g
11-Apr-08			Released	 4.56 x 2.32 x 0.59 inches	 2.8 inches	http://i-cdn.phonearena.com/images/phones/10098-specs/GIGABYTE-GSmart-MW700.jpg	" Yes Camera Camera: 2 megapixels Flash: Yes Features: Digital zoom, Autofocus Camcorder: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, 520 MHz, Marvell PXA270 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 64 MB RAM / 256 MB ROM Storage expansion: microSD Battery Talk time: 3.50 hours the average is 14 h (828 min) Stand-by time: 6.2 days (150 hours) the average is 17 days (417 h)"		 Windows Mobile Professional (6.0)	GIGABYTE GSmart MW700			 240 x 320 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-MW700_id2636	130 g
8-Aug-13				 5.35 x 2.64 x 0.38 inches		http://i-cdn.phonearena.com/images/phones/42401-specs/GIGABYTE-GSmart-Maya-M1-v2.jpg			 Android (4.2)	GIGABYTE GSmart Maya M1 v2				http://www.phonearena.com/phones/GIGABYTE-GSmart-Maya-M1-v2_id8051	147 g
18-Nov-13						http://i-cdn.phonearena.com/images/phones/44001-specs/GIGABYTE-GSmart-Guru.jpg			 Android (4.2)	GIGABYTE GSmart Guru				http://www.phonearena.com/phones/GIGABYTE-GSmart-Guru_id8229	
19-Nov-13						http://i-cdn.phonearena.com/images/phones/44005-specs/GIGABYTE-GSmart-Alto-A2.jpg			 Android (4.2) 	GIGABYTE GSmart Alto A2				http://www.phonearena.com/phones/GIGABYTE-GSmart-Alto-A2_id8230	
22-Nov-13			Released			http://i-cdn.phonearena.com/images/phones/44224-specs/GIGABYTE-GSmart-Roma-R2.jpg			 Android (4.2)	GIGABYTE GSmart Roma R2				http://www.phonearena.com/phones/GIGABYTE-GSmart-Roma-R2_id8233	
22-Nov-13						http://i-cdn.phonearena.com/images/phones/44129-specs/GIGABYTE-GSmart-Sierra-S1.jpg			 Android (4.2)	GIGABYTE GSmart Sierra S1				http://www.phonearena.com/phones/GIGABYTE-GSmart-Sierra-S1_id8234	
25-Nov-13						http://i-cdn.phonearena.com/images/phones/44136-specs/GIGABYTE-GSmart-Simba-SX1.jpg			 Android (4.2)	GIGABYTE GSmart Simba SX1				http://www.phonearena.com/phones/GIGABYTE-GSmart-Simba-SX1_id8236	
20-Mar-14				 5.35 x 2.60 x 0.41 inches		http://i-cdn.phonearena.com/images/phones/46743-specs/GIGABYTE-GSmart-Rey-R3.jpg			 Android (4.2)	GIGABYTE GSmart Rey R3				http://www.phonearena.com/phones/GIGABYTE-GSmart-Rey-R3_id8615	138 g
24-Mar-14				 4.96 x 2.44 x 0.39 inches		http://i-cdn.phonearena.com/images/phones/46750-specs/GIGABYTE-GSmart-T4.jpg			 Android (4.2)	GIGABYTE GSmart T4				http://www.phonearena.com/phones/GIGABYTE-GSmart-T4_id8617	121 g
26-Mar-14		8 megapixels		 6.61 x 3.27 x 0.33 inches	 6.0 inches	http://i-cdn.phonearena.com/images/phones/46746-specs/GIGABYTE-GSmart-Saga-S3.jpg	 Multi-touch		 Android (4.2)	GIGABYTE GSmart Saga S3			 720 x 1280 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-Saga-S3_id8616	190 g
18-Aug-14		13 megapixels		 5.71 x 2.87 x 0.33 inches	 5.0 inches	http://i-cdn.phonearena.com/images/phones/48577-specs/GIGABYTE-GSmart-Mika-M2.jpg	 Multi-touch		 Android (4.4)	GIGABYTE GSmart Mika M2			 720 x 1280 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-Mika-M2_id8824	150 g
18-Aug-14				 5.71 x 2.88 x 0.37 inches		http://i-cdn.phonearena.com/images/phones/48582-specs/GIGABYTE-GSmart-Arty-A3.jpg			 Android (4.4)	GIGABYTE GSmart Arty A3				http://www.phonearena.com/phones/GIGABYTE-GSmart-Arty-A3_id8825	165 g
18-Aug-14				 4.90 x 2.52 x 0.41 inches		http://i-cdn.phonearena.com/images/phones/48588-specs/GIGABYTE-GSmart-T4-Lite-Edition.jpg			 Android (4.2)	GIGABYTE GSmart T4 (Lite Edition)				http://www.phonearena.com/phones/GIGABYTE-GSmart-T4-Lite-Edition_id8826	115 g
19-Oct-07				 4.01 x 1.97 x 0.78 inches	 2.2 inches	http://i-cdn.phonearena.com/images/phones/10486-specs/Pantech-Duo.jpg			 Windows Mobile Standard (6.0)	Pantech Duo			 240 x 320 pixels	http://www.phonearena.com/phones/Pantech-Duo_id2108	110 g
26-May-08			Released			http://i-cdn.phonearena.com/images/phones/10477-specs/Pantech-Breeze.jpg				Pantech Breeze				http://www.phonearena.com/phones/Pantech-Breeze_id2935	
6-Oct-08			Released			http://i-cdn.phonearena.com/images/phones/11350-specs/Pantech-C610.jpg				Pantech C610				http://www.phonearena.com/phones/Pantech-C610_id2875	
9-Oct-08			Released			http://i-cdn.phonearena.com/images/phones/11394-specs/Pantech-Matrix.jpg				Pantech Matrix				http://www.phonearena.com/phones/Pantech-Matrix_id3090	
18-Aug-14			Announced	 5.79 x 2.84 x 0.33 inches		http://i-cdn.phonearena.com/images/phones/48591-specs/GIGABYTE-GSmart-Guru-White-Edition.jpg			 Android (4.2)	GIGABYTE GSmart Guru (White Edition)				http://www.phonearena.com/phones/GIGABYTE-GSmart-Guru-White-Edition_id8827	165 g
18-Aug-14			Announced	 5.77 x 2.89 x 0.34 inches		http://i-cdn.phonearena.com/images/phones/48597-specs/GIGABYTE-GSmart-GX2.jpg			 Android (4.4)	GIGABYTE GSmart GX2				http://www.phonearena.com/phones/GIGABYTE-GSmart-GX2_id8829	135 g
22-Oct-14		13 megapixels		 5.67 x 2.78 x 0.33 inches	 5.0 inches	http://i-cdn.phonearena.com/images/phones/50549-specs/GIGABYTE-GSmart-Mika-M3.jpg	 Multi-touch	8 GB	 Android (4.4.2)	GIGABYTE GSmart Mika M3	" Quad-core, 1300 MHz, ARM Cortex-A7"	1024 MB 	 720 x 1280 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-Mika-M3_id9006	146 g
23-Jul-15		5 megapixels		 5.28 x 2.64 x 0.35 inches	 4.5 inches	http://i-cdn.phonearena.com/images/phones/57606-specs/GIGABYTE-GSmart-Essence.jpg	 Multi-touch	8 GB	 Android (4.4)	GIGABYTE GSmart Essence	" Quad-core, 1200 MHz, ARM Cortex-A7"	512 MB 	 480 x 854 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-Essence_id9778	125 g
28-Jul-15		8 megapixels		 5.71 x 2.87 x 0.34 inches	 5.0 inches	http://i-cdn.phonearena.com/images/phones/57599-specs/GIGABYTE-GSmart-Classic.jpg	 Multi-touch	8 GB	 Android (5.1)	GIGABYTE GSmart Classic	" Quad-core, 1200 MHz, ARM Cortex-A7"	1024 MB 	 720 x 1280 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-Classic_id9777	150 g
23-Oct-15		5 megapixels	Announced	 5.63 x 2.87 x 0.36 inches	 5.0 inches	http://i-cdn.phonearena.com/images/phones/57610-specs/GIGABYTE-GSmart-Classic-Lite.jpg	 Multi-touch	8 GB	 Android (4.4)	GIGABYTE GSmart Classic Lite	" Quad-core, 1200 MHz, ARM Cortex-A7"	512 MB 	 480 x 854 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-Classic-Lite_id9779	145 g
23-Oct-15		2 megapixels	Announced	 4.88 x 2.44 x 0.38 inches	 4.0 inches	http://i-cdn.phonearena.com/images/phones/57613-specs/GIGABYTE-GSmart-Essence-4.jpg	 Multi-touch	4 GB	 Android (4.4)	GIGABYTE GSmart Essence 4	" Dual-core, 1000 MHz, ARM Cortex-A7"	512 MB 	 480 x 800 pixels	http://www.phonearena.com/phones/GIGABYTE-GSmart-Essence-4_id9780	105 g
